,movie_id,title,tags
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","adventur famili fantasi williammoseley peterpevensi annapopplewel susanpevensi skandarkeyn edmundpevensi andrewadamson sibl lucy, edmund, susan and peter step through a magic wardrob and find the land of narnia. there, the they discov a charming, onc peac kingdom that ha been plung into etern winter by the evil white witch, jadis. aid by the wise and magnific lion, aslan, the children lead narnia into a spectacular, climact battl to be free of the witch' glacial power forever. savingtheworld witch basedonnovel brothersisterrelationship selfsacrific winter cupboard beaver lion fairy-talefigur battl narnia fantasyworld duringcreditssting"
64,246655,X-Men: Apocalypse,"sciencefict jamesmcavoy professorcharlesxavi michaelfassbend eriklehnsherr/magneto jenniferlawr ravendarkholme/mystiqu bryansing after the re-emerg of the world' first mutant, world-destroy apocalypse, the x-men must unit to defeat hi extinct level plan. mutant supernaturalpow marvelcom superhero basedoncomicbook superhuman apocalyps superheroteam worlddomin aftercreditssting 1980"
65,155,The Dark Knight,"drama action crime thriller christianbal brucewayn heathledg joker aaroneckhart harveyd christophernolan batman rais the stake in hi war on crime. with the help of lt. jim gordon and district attorney harvey dent, batman set out to dismantl the remain crimin organ that plagu the streets. the partnership prove to be effective, but they soon find themselv prey to a reign of chao unleash by a rise crimin mastermind known to the terrifi citizen of gotham as the joker. dccomic crimefight secretident scarecrow sadism chao gothamc vigilant joker superhero basedoncomicbook tragichero organizedcrim criminalmastermind districtattorney imax supervillain superpow batman"
66,14160,Up,"anim comedi famili adventur edasn carlfredricksen(voice) christopherplumm charlesmuntz(voice) jordannagai russell(voice) petedoct carl fredricksen spent hi entir life dream of explor the globe and experienc life to it fullest. but at age 78, life seem to have pass him by, until a twist of fate (and a persist 8-year old wilder explor name russell) give him a new leas on life. agediffer centralandsouthamerica balloon anim floatingintheair duringcreditssting explor"
67,15512,Monsters vs Aliens,"anim famili adventur sciencefict sethrogen b.o.b.(voice) reesewitherspoon susanmurphy/ginormica(voice) hughlauri dr.cockroachph.d.(voice) conradvernon robletterman when susan murphi is unwittingli clobber by a meteor full of outer space gunk on her wed day, she mysteri grow to 49-feet-11-inches. the militari jump into action and captur susan, secret her away to a covert govern compound. she is renam ginormica and place in confin with a ragtag group of monsters... alien giantrobot duringcreditssting"
68,1726,Iron Man,"action sciencefict adventur robertdowneyjr. tonystark/ironman terrencehoward lt.col.james""rhodey""rhodes/warmachin jeffbridg obadiahstane/ironmong jonfavreau after be held captiv in an afghan cave, billionair engin toni stark creat a uniqu weapon suit of armor to fight evil. middleeast armsdeal malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditssting marvelcinematicunivers counterterror agentcoulson"
69,44826,Hugo,"adventur drama famili benkingsley georgesméliè sachabaroncohen thestationinspector asabutterfield hugocabret martinscorses hugo is an orphan boy live in the wall of a train station in 1930 paris. he learn to fix clock and other gadget from hi father and uncl which he put to use keep the train station clock running. the onli thing that he ha left that connect him to hi dead father is an automaton (mechan man) that doesn't work without a special key which hugo need to find to unlock the secret he believ it contains. on hi adventures, he meet with a shopkeeper, georg melies, who work in the train station and hi adventure-seek god-daughter. hugo find that they have a surpris connect to hi father and the automaton, and he discov it unlock some memori the old man ha buri insid regard hi past. librari clock filmdirector key toy boy love orphan robot automaton hide filmmak legbrac doberman 3d"
70,8487,Wild Wild West,action adventur comedi sciencefict western willsmith capt.jameswest kevinklin u.s.marshalartemusgordon kennethbranagh dr.arlissloveless barrysonnenfeld legless southern inventor dr. arliss loveless plan to rekindl the civil war by assassin presid u.s. grant. onli two men can stop him: gunfight jame west and master-of-disguis and inventor artemu gordon. the two must team up to thwart loveless' plans. steampunk basedontvseri steamlocomot drag
71,1735,The Mummy: Tomb of the Dragon Emperor,"adventur action fantasi brendanfras richardo'connel jetli emperorhan johnhannah jonathancarnahan robcohen archaeologist rick o'connel travel to china, pit him against an emperor from the 2,000-year-old han dynasti who' return from the dead to pursu a quest for world domination. thi time, o'connel enlist the help of hi wife and son to quash the so-cal 'dragon emperor' and hi abus of supernatur power."
72,297761,Suicide Squad,"action adventur crime fantasi sciencefict willsmith floydlawton/deadshot margotrobbi harleenquinzel/harleyquinn joelkinnaman rickflag daviday from dc comic come the suicid squad, an antihero team of incarcer supervillain who act as deniabl asset for the unit state government, undertak high-risk black op mission in exchang for commut prison sentences. dccomic sharedunivers antihero secretmiss villain superhero supervillain dcextendedunivers"
73,2698,Evan Almighty,fantasi comedi famili stevecarel evanbaxt laurengraham joanbaxt johngoodman congressmanlong tomshadyac god contact congressman evan baxter and tell him to build an ark in prepar for a great flood. fathersonrelationship dailylif marriedcoupl support father marriag faith baustel rescu anim natur duringcreditssting noah'sark
74,137113,Edge of Tomorrow,"action sciencefict tomcruis maj.william""bill""cag emilyblunt sgt.ritavrataski brendangleeson generalbrigham dougliman major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat. cage is kill within minutes, manag to take an alpha alien down with him. he awaken back at the begin of the same day and is forc to fight and die again... and again - as physic contact with the alien ha thrown him into a time loop. dejavu timewarp restart dystopia war alien militaryoffic soldier alieninvas exoskeleton"
75,9804,Waterworld,"adventur action kevincostn marin chaimgirafi drifter rickavil gatesman kevinreynold in a futurist world where the polar ice cap have melt and made earth a liquid planet, a beauti barmaid rescu a mutant seafar from a float island prison. they escape, along with her young charge, enola, and sail off aboard hi ship. but the trio soon becom the target of a menac pirat who covet the map to 'dryland' – which is tattoo on enola' back. ocean tattoo mutant water dystopia doomsday"
76,14869,G.I. Joe: The Rise of Cobra,"adventur action thriller sciencefict dennisquaid generalhawk channingtatum duke marlonwayan ripcord stephensomm from the egyptian desert to deep below the polar ice caps, the elit g.i. joe team use the latest in next-gener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chaos. terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra"
77,150540,Inside Out,"drama comedi anim famili amypoehl joy(voice) phyllissmith sadness(voice) richardkind bingbong(voice) petedoct grow up can be a bumpi road, and it' no except for riley, who is uproot from her midwest life when her father start a new job in san francisco. like all of us, riley is guid by her emot - joy, fear, anger, disgust and sadness. the emot live in headquarters, the control center insid riley' mind, where they help advis her through everyday life. as riley and her emot struggl to adjust to a new life in san francisco, turmoil ensu in headquarters. although joy, riley' main and most import emotion, tri to keep thing positive, the emot conflict on how best to navig a new city, hous and school. dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot"
78,278927,The Jungle Book,"famili adventur drama fantasi neelsethi mowgli billmurray baloo(voice) benkingsley bagheera(voice) jonfavreau after a threat from the tiger shere khan forc him to flee the jungle, a man-cub name mowgli embark on a journey of self discoveri with the help of panther, bagheera, and free spirit bear, baloo. basedonnovel snake wolf eleph tiger feralchild panther remak bear jungl talkinganim orphan anim talkingtoanim"
79,10138,Iron Man 2,"adventur action sciencefict robertdowneyjr. tonystark/ironman gwynethpaltrow virginia""pepper""pott doncheadl lt.col.james""rhodey""rhodes/warmachin jonfavreau with the world now awar of hi dual life as the armor superhero iron man, billionair inventor toni stark face pressur from the government, the press and the public to share hi technolog with the military. unwil to let go of hi invention, stark, with pepper pott and jame 'rhodey' rhode at hi side, must forg new allianc – and confront power enemies. malibu marvelcom superhero basedoncomicbook reveng aftercreditssting marvelcinematicunivers"
